Attendance_ID,Student_ID,Date,Morning_Session_Status,Evening_Lab_Status,Snacks_Consumed
582,STU1582,2026-04-06,Present,Present,Yes
583,STU1583,2026-04-06,Present,Present,Yes
584,STU1584,2026-04-06,Present,Present,Yes
585,STU1585,2026-04-06,Absent,Absent,No
586,STU1586,2026-04-06,Present,Present,Yes
587,STU1587,2026-04-06,Present,Present,Yes
588,STU1588,2026-04-06,Present,Absent,No
589,STU1589,2026-04-06,Late,Absent,No
590,STU1590,2026-04-06,Present,Present,Yes
591,STU1591,2026-04-06,Present,Present,Yes
592,STU1592,2026-04-06,Present,Present,Yes
593,STU1593,2026-04-06,Present,Present,Yes
594,STU1594,2026-04-06,Present,Present,Yes
595,STU1595,2026-04-06,Present,Present,Yes
596,STU1596,2026-04-06,Present,Present,Yes
597,STU1597,2026-04-06,Present,Present,Yes
598,STU1598,2026-04-06,Present,Present,Yes
599,STU1599,2026-04-06,Absent,Absent,No
600,STU1600,2026-04-06,Present,Present,Yes
601,STU1601,2026-04-06,Present,Present,Yes
602,STU1602,2026-04-06,Present,Present,Yes
603,STU1603,2026-04-06,Present,Present,Yes
604,STU1604,2026-04-06,Present,Present,Yes
605,STU1605,2026-04-06,Absent,Absent,No
606,STU1606,2026-04-06,Present,Present,Yes
607,STU1607,2026-04-06,Present,Absent,No
608,STU1608,2026-04-06,Present,Present,Yes
609,STU1609,2026-04-06,Absent,Absent,No
610,STU1610,2026-04-06,Present,Present,Yes
611,STU1611,2026-04-06,Present,Present,Yes
612,STU1612,2026-04-06,Present,Present,Yes
613,STU1613,2026-04-06,Present,Present,Yes
614,STU1614,2026-04-06,Present,Present,Yes
615,STU1615,2026-04-06,Present,Present,Yes
616,STU1616,2026-04-06,Present,Present,Yes
617,STU1617,2026-04-06,Present,Present,Yes
618,STU1618,2026-04-06,Present,Present,Yes
619,STU1619,2026-04-06,Present,Present,Yes
620,STU1620,2026-04-06,Present,Present,Yes
621,STU1621,2026-04-06,Present,Present,Yes
622,STU1622,2026-04-06,Present,Present,Yes
623,STU1623,2026-04-06,Present,Present,Yes
624,STU1624,2026-04-06,Present,Present,Yes
625,STU1625,2026-04-06,Present,Present,Yes
626,STU1626,2026-04-06,Present,Present,Yes
627,STU1627,2026-04-06,Present,Present,Yes
628,STU1628,2026-04-06,Present,Present,Yes
629,STU1629,2026-04-06,Present,Present,Yes
630,STU1630,2026-04-06,Present,Absent,No
631,STU1631,2026-04-06,Present,Present,Yes
632,STU1632,2026-04-06,Late,Absent,No
633,STU1633,2026-04-06,Present,Present,Yes
634,STU1634,2026-04-06,Present,Present,Yes
635,STU1635,2026-04-06,Present,Present,Yes
636,STU1636,2026-04-06,Present,Present,Yes
637,STU1637,2026-04-06,Present,Present,Yes
638,STU1638,2026-04-06,Present,Present,Yes
639,STU1639,2026-04-06,Present,Present,Yes
640,STU1640,2026-04-06,Present,Present,Yes
641,STU1641,2026-04-06,Present,Present,Yes
642,STU1642,2026-04-06,Present,Present,Yes
643,STU1643,2026-04-06,Present,Present,Yes
644,STU1644,2026-04-06,Present,Present,Yes
645,STU1645,2026-04-06,Late,Absent,No
646,STU1646,2026-04-06,Present,Present,Yes
647,STU1647,2026-04-06,Present,Present,Yes
648,STU1648,2026-04-06,Late,Absent,No
649,STU1649,2026-04-06,Present,Present,Yes
650,STU1650,2026-04-06,Absent,Absent,No
651,STU1651,2026-04-06,Present,Present,Yes
652,STU1652,2026-04-06,Present,Present,Yes
653,STU1653,2026-04-06,Present,Present,Yes
654,STU1654,2026-04-06,Present,Present,Yes
655,STU1655,2026-04-06,Present,Present,Yes
656,STU1656,2026-04-06,Present,Present,Yes
657,STU1657,2026-04-06,Present,Present,Yes
658,STU1658,2026-04-06,Present,Present,Yes
659,STU1659,2026-04-06,Absent,Absent,No
660,STU1660,2026-04-06,Present,Present,Yes
661,STU1661,2026-04-06,Present,Present,Yes
662,STU1662,2026-04-06,Present,Present,Yes
663,STU1663,2026-04-06,Present,Present,Yes
664,STU1664,2026-04-06,Present,Present,Yes
665,STU1665,2026-04-06,Present,Present,Yes
666,STU1666,2026-04-06,Present,Present,Yes
667,STU1667,2026-04-06,Absent,Absent,No
668,STU1668,2026-04-06,Present,Present,Yes
669,STU1669,2026-04-06,Absent,Absent,No
670,STU1670,2026-04-06,Present,Present,Yes
671,STU1671,2026-04-06,Present,Present,Yes
672,STU1672,2026-04-06,Present,Present,Yes
673,STU1673,2026-04-06,Present,Present,Yes
674,STU1674,2026-04-06,Present,Present,Yes
675,STU1675,2026-04-06,Present,Present,Yes
676,STU1676,2026-04-06,Present,Present,Yes
677,STU1677,2026-04-06,Present,Present,Yes
678,STU1678,2026-04-06,Present,Present,Yes
679,STU1679,2026-04-06,Present,Present,Yes
680,STU1680,2026-04-06,Present,Present,Yes
681,STU1681,2026-04-06,Present,Present,Yes
682,STU1682,2026-04-06,Present,Present,Yes
683,STU1683,2026-04-06,Present,Present,Yes
684,STU1684,2026-04-06,Present,Present,Yes
685,STU1685,2026-04-06,Present,Present,Yes
686,STU1686,2026-04-06,Present,Present,Yes
687,STU1687,2026-04-06,Present,Present,Yes
688,STU1688,2026-04-06,Present,Present,Yes
689,STU1689,2026-04-06,Present,Present,Yes
690,STU1690,2026-04-06,Present,Present,Yes
691,STU1691,2026-04-06,Present,Present,Yes
692,STU1692,2026-04-06,Present,Present,Yes
693,STU1693,2026-04-06,Present,Present,Yes
694,STU1694,2026-04-06,Present,Absent,No
695,STU1695,2026-04-06,Present,Present,Yes
696,STU1696,2026-04-06,Late,Absent,No
697,STU1697,2026-04-06,Present,Present,Yes
698,STU1698,2026-04-06,Present,Absent,No
699,STU1699,2026-04-06,Present,Present,Yes
700,STU1700,2026-04-06,Present,Present,Yes
701,STU1701,2026-04-06,Present,Present,Yes
702,STU1702,2026-04-06,Present,Present,Yes
703,STU1703,2026-04-06,Present,Present,Yes
704,STU1704,2026-04-06,Present,Present,Yes
705,STU1705,2026-04-06,Present,Present,Yes
706,STU1706,2026-04-06,Present,Present,Yes
707,STU1707,2026-04-06,Present,Present,Yes
708,STU1708,2026-04-06,Present,Present,Yes
709,STU1709,2026-04-06,Present,Present,Yes
710,STU1710,2026-04-06,Present,Absent,No
711,STU1711,2026-04-06,Present,Present,Yes
712,STU1712,2026-04-06,Present,Present,Yes
713,STU1713,2026-04-06,Late,Absent,No
714,STU1714,2026-04-06,Present,Present,Yes
715,STU1715,2026-04-06,Present,Present,Yes
716,STU1716,2026-04-06,Present,Present,Yes
717,STU1717,2026-04-06,Present,Present,Yes
718,STU1718,2026-04-06,Present,Present,Yes
719,STU1719,2026-04-06,Present,Present,Yes
720,STU1720,2026-04-06,Present,Present,Yes
721,STU1721,2026-04-06,Present,Present,Yes
722,STU1722,2026-04-06,Present,Present,Yes
723,STU1723,2026-04-06,Present,Present,Yes
724,STU1724,2026-04-06,Present,Present,Yes
725,STU1725,2026-04-06,Present,Present,Yes
726,STU1726,2026-04-06,Present,Present,Yes
727,STU1727,2026-04-06,Present,Present,Yes
728,STU1728,2026-04-06,Present,Absent,No
729,STU1729,2026-04-06,Present,Present,Yes
730,STU1730,2026-04-06,Present,Present,Yes
731,STU1731,2026-04-06,Present,Present,Yes
732,STU1732,2026-04-06,Present,Present,Yes
733,STU1733,2026-04-06,Present,Present,Yes
734,STU1734,2026-04-06,Present,Present,Yes
735,STU1735,2026-04-06,Late,Absent,No
736,STU1736,2026-04-06,Present,Present,Yes
737,STU1737,2026-04-06,Present,Present,Yes
738,STU1738,2026-04-06,Present,Present,Yes
739,STU1739,2026-04-06,Present,Present,Yes
740,STU1740,2026-04-06,Present,Present,Yes
741,STU1741,2026-04-06,Present,Present,Yes
742,STU1742,2026-04-06,Present,Present,Yes
743,STU1743,2026-04-06,Absent,Absent,No
744,STU1744,2026-04-06,Present,Present,Yes
745,STU1745,2026-04-06,Present,Present,Yes
746,STU1746,2026-04-06,Present,Present,Yes
747,STU1747,2026-04-06,Present,Present,Yes
748,STU1748,2026-04-06,Present,Present,Yes
749,STU1749,2026-04-06,Present,Present,Yes
750,STU1750,2026-04-06,Present,Present,Yes
751,STU1751,2026-04-06,Present,Present,Yes
752,STU1752,2026-04-06,Present,Present,Yes
753,STU1753,2026-04-06,Present,Present,Yes
754,STU1754,2026-04-06,Present,Present,Yes
755,STU1755,2026-04-06,Present,Present,Yes
756,STU1756,2026-04-06,Present,Present,Yes
757,STU1757,2026-04-06,Present,Present,Yes
758,STU1758,2026-04-06,Absent,Absent,No
759,STU1759,2026-04-06,Present,Present,Yes
760,STU1760,2026-04-06,Present,Present,Yes
761,STU1761,2026-04-06,Present,Absent,No
762,STU1762,2026-04-06,Present,Present,Yes
763,STU1763,2026-04-06,Present,Present,Yes
764,STU1764,2026-04-06,Present,Present,Yes
765,STU1765,2026-04-06,Present,Present,Yes
766,STU1766,2026-04-06,Present,Present,Yes
767,STU1767,2026-04-06,Present,Present,Yes
768,STU1768,2026-04-06,Present,Present,Yes
769,STU1769,2026-04-06,Present,Present,Yes
770,STU1770,2026-04-06,Present,Present,Yes
771,STU1771,2026-04-06,Present,Present,Yes
772,STU1772,2026-04-06,Present,Present,Yes
773,STU1773,2026-04-06,Present,Present,Yes
774,STU1774,2026-04-06,Present,Present,Yes
775,STU1775,2026-04-06,Present,Present,Yes
776,STU1776,2026-04-06,Present,Present,Yes
777,STU1777,2026-04-06,Present,Present,Yes
778,STU1778,2026-04-06,Present,Present,Yes
779,STU1779,2026-04-06,Late,Absent,No
780,STU1780,2026-04-06,Present,Present,Yes
781,STU1781,2026-04-06,Present,Present,Yes
782,STU1782,2026-04-06,Present,Present,Yes
783,STU1783,2026-04-06,Present,Present,Yes
784,STU1784,2026-04-06,Present,Present,Yes
785,STU1785,2026-04-06,Present,Present,Yes
786,STU1786,2026-04-06,Present,Present,Yes
787,STU1787,2026-04-06,Present,Present,Yes
788,STU1788,2026-04-06,Present,Present,Yes
789,STU1789,2026-04-06,Present,Absent,No
790,STU1790,2026-04-06,Present,Absent,No
791,STU1791,2026-04-06,Present,Present,Yes
792,STU1792,2026-04-06,Present,Present,Yes
793,STU1793,2026-04-06,Present,Present,Yes
794,STU1794,2026-04-06,Present,Present,Yes
795,STU1795,2026-04-06,Present,Present,Yes
796,STU1796,2026-04-06,Present,Present,Yes
797,STU1797,2026-04-06,Present,Present,Yes
798,STU1798,2026-04-06,Present,Present,Yes
799,STU1799,2026-04-06,Present,Present,Yes
800,STU1800,2026-04-06,Present,Absent,No
801,STU1801,2026-04-06,Present,Present,Yes
802,STU1802,2026-04-06,Present,Present,Yes
803,STU1803,2026-04-06,Present,Present,Yes
804,STU1804,2026-04-06,Present,Present,Yes
805,STU1805,2026-04-06,Present,Present,Yes
806,STU1806,2026-04-06,Present,Present,Yes
807,STU1807,2026-04-06,Present,Present,Yes
808,STU1808,2026-04-06,Present,Present,Yes
809,STU1809,2026-04-06,Present,Present,Yes
810,STU1810,2026-04-06,Present,Present,Yes
811,STU1811,2026-04-06,Present,Present,Yes
812,STU1812,2026-04-06,Present,Present,Yes
813,STU1813,2026-04-06,Present,Present,Yes
814,STU1814,2026-04-06,Present,Present,Yes
815,STU1815,2026-04-06,Present,Present,Yes
816,STU1816,2026-04-06,Present,Present,Yes
817,STU1817,2026-04-06,Present,Present,Yes
818,STU1818,2026-04-06,Present,Present,Yes
819,STU1819,2026-04-06,Present,Present,Yes
820,STU1820,2026-04-06,Present,Present,Yes
821,STU1821,2026-04-06,Present,Present,Yes
822,STU1822,2026-04-06,Present,Present,Yes
823,STU1823,2026-04-06,Present,Present,Yes
824,STU1824,2026-04-06,Present,Present,Yes
825,STU1825,2026-04-06,Present,Present,Yes
826,STU1826,2026-04-06,Present,Present,Yes
827,STU1827,2026-04-06,Present,Present,Yes
828,STU1828,2026-04-06,Present,Absent,No
829,STU1829,2026-04-06,Present,Present,Yes
830,STU1830,2026-04-06,Present,Present,Yes
831,STU1831,2026-04-06,Present,Present,Yes
832,STU1832,2026-04-06,Present,Present,Yes
833,STU1833,2026-04-06,Present,Present,Yes
834,STU1834,2026-04-06,Present,Present,Yes
835,STU1835,2026-04-06,Present,Present,Yes
836,STU1836,2026-04-06,Present,Present,Yes
837,STU1837,2026-04-06,Present,Present,Yes
838,STU1838,2026-04-06,Present,Present,Yes
839,STU1839,2026-04-06,Present,Present,Yes
840,STU1840,2026-04-06,Present,Present,Yes
841,STU1841,2026-04-06,Present,Present,Yes
842,STU1842,2026-04-06,Late,Absent,No
843,STU1843,2026-04-06,Absent,Absent,No
844,STU1844,2026-04-06,Present,Present,Yes
845,STU1845,2026-04-06,Present,Present,Yes
846,STU1846,2026-04-06,Present,Present,Yes
847,STU1847,2026-04-06,Present,Present,Yes
848,STU1848,2026-04-06,Present,Present,Yes
849,STU1849,2026-04-06,Present,Present,Yes
850,STU1850,2026-04-06,Present,Present,Yes
851,STU1851,2026-04-06,Present,Present,Yes
852,STU1852,2026-04-06,Present,Absent,No
853,STU1853,2026-04-06,Present,Present,Yes
854,STU1854,2026-04-06,Present,Present,Yes
855,STU1855,2026-04-06,Present,Present,Yes
856,STU1856,2026-04-06,Present,Present,Yes
857,STU1857,2026-04-06,Present,Present,Yes
858,STU1858,2026-04-06,Present,Present,Yes
859,STU1859,2026-04-06,Present,Present,Yes
860,STU1860,2026-04-06,Present,Present,Yes
861,STU1861,2026-04-06,Present,Present,Yes
862,STU1862,2026-04-06,Present,Present,Yes
863,STU1863,2026-04-06,Present,Present,Yes
864,STU1864,2026-04-06,Present,Present,Yes
865,STU1865,2026-04-06,Present,Present,Yes
866,STU1866,2026-04-06,Present,Present,Yes
867,STU1867,2026-04-06,Present,Present,Yes
868,STU1868,2026-04-06,Present,Present,Yes
869,STU1869,2026-04-06,Present,Present,Yes
870,STU1870,2026-04-06,Present,Present,Yes
871,STU1871,2026-04-06,Present,Present,Yes
872,STU1872,2026-04-06,Present,Present,Yes
873,STU1873,2026-04-06,Present,Present,Yes
874,STU1874,2026-04-06,Present,Present,Yes
875,STU1875,2026-04-06,Present,Present,Yes
876,STU1876,2026-04-06,Present,Absent,No
877,STU1877,2026-04-06,Present,Present,Yes
878,STU1878,2026-04-06,Present,Present,Yes
879,STU1879,2026-04-06,Present,Present,Yes
880,STU1880,2026-04-06,Present,Present,Yes
881,STU1881,2026-04-06,Present,Present,Yes
882,STU1882,2026-04-06,Present,Present,Yes
883,STU1883,2026-04-06,Present,Present,Yes
884,STU1884,2026-04-06,Present,Present,Yes
885,STU1885,2026-04-06,Present,Present,Yes
886,STU1886,2026-04-06,Present,Present,Yes
887,STU1887,2026-04-06,Present,Present,Yes
888,STU1888,2026-04-06,Present,Present,Yes
889,STU1889,2026-04-06,Present,Present,Yes
890,STU1890,2026-04-06,Absent,Absent,No
891,STU1891,2026-04-06,Present,Present,Yes
892,STU1892,2026-04-06,Present,Present,Yes
893,STU1893,2026-04-06,Present,Present,Yes
894,STU1894,2026-04-06,Present,Present,Yes
895,STU1895,2026-04-06,Present,Absent,No
896,STU1896,2026-04-06,Present,Present,Yes
897,STU1897,2026-04-06,Present,Present,Yes
898,STU1898,2026-04-06,Present,Present,Yes
899,STU1899,2026-04-06,Present,Present,Yes
900,STU1900,2026-04-06,Present,Present,Yes
901,STU1901,2026-04-06,Present,Present,Yes
902,STU1902,2026-04-06,Present,Present,Yes
903,STU1903,2026-04-06,Present,Present,Yes
904,STU1904,2026-04-06,Present,Present,Yes
905,STU1905,2026-04-06,Present,Present,Yes
906,STU1906,2026-04-06,Present,Present,Yes
907,STU1907,2026-04-06,Present,Present,Yes
908,STU1908,2026-04-06,Present,Present,Yes
909,STU1909,2026-04-06,Present,Present,Yes
910,STU1910,2026-04-06,Present,Present,Yes
911,STU1911,2026-04-06,Present,Absent,No
912,STU1912,2026-04-06,Present,Present,Yes
913,STU1913,2026-04-06,Present,Present,Yes
914,STU1914,2026-04-06,Present,Present,Yes
915,STU1915,2026-04-06,Present,Present,Yes
916,STU1916,2026-04-06,Present,Present,Yes
917,STU1917,2026-04-06,Present,Present,Yes
918,STU1918,2026-04-06,Present,Present,Yes
919,STU1919,2026-04-06,Present,Present,Yes
920,STU1920,2026-04-06,Present,Present,Yes
921,STU1921,2026-04-06,Present,Absent,No
922,STU1922,2026-04-06,Present,Present,Yes
923,STU1923,2026-04-06,Present,Present,Yes
924,STU1924,2026-04-06,Present,Absent,No
925,STU1925,2026-04-06,Present,Present,Yes
926,STU1926,2026-04-06,Present,Present,Yes
927,STU1927,2026-04-06,Late,Absent,No
928,STU1928,2026-04-06,Present,Present,Yes
929,STU1929,2026-04-06,Present,Present,Yes
930,STU1930,2026-04-06,Late,Absent,No
931,STU1931,2026-04-06,Present,Absent,No
932,STU1932,2026-04-06,Present,Present,Yes
933,STU1933,2026-04-06,Present,Present,Yes
934,STU1934,2026-04-06,Late,Absent,No
935,STU1935,2026-04-06,Present,Present,Yes
936,STU1936,2026-04-06,Present,Present,Yes
937,STU1937,2026-04-06,Present,Present,Yes
938,STU1938,2026-04-06,Present,Present,Yes
939,STU1939,2026-04-06,Present,Present,Yes
940,STU1940,2026-04-06,Present,Present,Yes
941,STU1941,2026-04-06,Present,Present,Yes
942,STU1942,2026-04-06,Present,Present,Yes
943,STU1943,2026-04-06,Present,Present,Yes
944,STU1944,2026-04-06,Present,Present,Yes
945,STU1945,2026-04-06,Present,Present,Yes
946,STU1946,2026-04-06,Present,Present,Yes
947,STU1947,2026-04-06,Present,Present,Yes
948,STU1948,2026-04-06,Present,Absent,No
949,STU1949,2026-04-06,Present,Present,Yes
950,STU1950,2026-04-06,Late,Absent,No
951,STU1951,2026-04-06,Present,Present,Yes
952,STU1952,2026-04-06,Present,Present,Yes
953,STU1953,2026-04-06,Present,Present,Yes
954,STU1954,2026-04-06,Present,Present,Yes
955,STU1955,2026-04-06,Present,Present,Yes
956,STU1956,2026-04-06,Present,Present,Yes
957,STU1957,2026-04-06,Late,Absent,No
958,STU1958,2026-04-06,Present,Present,Yes
959,STU1959,2026-04-06,Present,Present,Yes
960,STU1960,2026-04-06,Present,Present,Yes
961,STU1961,2026-04-06,Present,Present,Yes
962,STU1962,2026-04-06,Present,Present,Yes
963,STU1963,2026-04-06,Present,Present,Yes
964,STU1964,2026-04-06,Late,Absent,No
965,STU1965,2026-04-06,Present,Absent,No
966,STU1966,2026-04-06,Present,Present,Yes
967,STU1967,2026-04-06,Present,Present,Yes
968,STU1968,2026-04-06,Present,Present,Yes
969,STU1969,2026-04-06,Present,Present,Yes
970,STU1970,2026-04-06,Present,Present,Yes
971,STU1971,2026-04-06,Present,Present,Yes
972,STU1972,2026-04-06,Present,Present,Yes
973,STU1973,2026-04-06,Present,Present,Yes
974,STU1974,2026-04-06,Present,Absent,No
975,STU1975,2026-04-06,Present,Present,Yes
976,STU1976,2026-04-06,Present,Present,Yes
977,STU1977,2026-04-06,Absent,Absent,No
978,STU1978,2026-04-06,Present,Present,Yes
979,STU1979,2026-04-06,Present,Absent,No
980,STU1980,2026-04-06,Present,Present,Yes
981,STU1981,2026-04-06,Present,Present,Yes
982,STU1982,2026-04-06,Absent,Absent,No
983,STU1983,2026-04-06,Present,Present,Yes
984,STU1984,2026-04-06,Late,Absent,No
985,STU1985,2026-04-06,Present,Present,Yes
986,STU1986,2026-04-06,Present,Present,Yes
987,STU1987,2026-04-06,Present,Present,Yes
988,STU1988,2026-04-06,Late,Absent,No
989,STU1989,2026-04-06,Present,Present,Yes
990,STU1990,2026-04-06,Present,Present,Yes
991,STU1991,2026-04-06,Present,Present,Yes
992,STU1992,2026-04-06,Present,Present,Yes
993,STU1993,2026-04-06,Present,Present,Yes
994,STU1994,2026-04-06,Present,Present,Yes
995,STU1995,2026-04-06,Present,Present,Yes
996,STU1996,2026-04-06,Present,Present,Yes
997,STU1997,2026-04-06,Present,Present,Yes
998,STU1998,2026-04-06,Present,Present,Yes
999,STU1999,2026-04-06,Present,Present,Yes
1000,STU2000,2026-04-06,Present,Present,Yes
1001,STU2001,2026-04-06,Present,Present,Yes
1002,STU2002,2026-04-06,Late,Absent,No
1003,STU2003,2026-04-06,Present,Absent,No
1004,STU2004,2026-04-06,Present,Present,Yes
1005,STU2005,2026-04-06,Present,Absent,No
1006,STU2006,2026-04-06,Present,Present,Yes
1007,STU2007,2026-04-06,Present,Absent,No
1008,STU2008,2026-04-06,Present,Present,Yes
1009,STU2009,2026-04-06,Present,Absent,No
1010,STU2010,2026-04-06,Present,Present,Yes
1011,STU2011,2026-04-06,Present,Present,Yes
1012,STU2012,2026-04-06,Present,Present,Yes
1013,STU2013,2026-04-06,Present,Present,Yes
1014,STU2014,2026-04-06,Present,Present,Yes
1015,STU2015,2026-04-06,Present,Absent,No
1016,STU2016,2026-04-06,Present,Present,Yes
1017,STU2017,2026-04-06,Present,Present,Yes
1018,STU2018,2026-04-06,Present,Present,Yes
1019,STU2019,2026-04-06,Present,Present,Yes
1020,STU2020,2026-04-06,Present,Present,Yes
1021,STU2021,2026-04-06,Present,Present,Yes
1022,STU2022,2026-04-06,Present,Present,Yes
1023,STU2023,2026-04-06,Present,Present,Yes
1024,STU2024,2026-04-06,Present,Present,Yes
1025,STU2025,2026-04-06,Present,Present,Yes
1026,STU2026,2026-04-06,Present,Present,Yes
1027,STU2027,2026-04-06,Present,Present,Yes
1028,STU2028,2026-04-06,Present,Present,Yes
1029,STU2029,2026-04-06,Present,Present,Yes
1030,STU2030,2026-04-06,Present,Present,Yes
1031,STU2031,2026-04-06,Present,Present,Yes
1032,STU2032,2026-04-06,Present,Present,Yes
